state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level
Andaman and Nicobar Islands,2020-03-26,1,0,0,1,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-03-27,1,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-03-28,6,0,0,5,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-03-29,9,0,0,3,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-03-30,9,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-03-31,10,0,0,1,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-01,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-02,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-03,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-04,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-05,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-06,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-07,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-08,10,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-09,11,0,0,1,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-10,11,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-11,11,0,0,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-12,11,0,10,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-13,11,0,10,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-14,11,0,10,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-15,11,0,10,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-16,11,0,10,0,,,,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-17,11,0,10,0,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-18,12,0,11,1,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-19,14,0,11,2,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-20,15,0,11,1,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-21,16,0,11,1,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-22,17,0,11,1,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-23,18,0,11,1,1403,12,0.85531004989308624400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-24,22,0,11,4,2679,27,1.00783874580067189200,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-25,27,0,11,5,2679,27,1.00783874580067189200,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-26,33,0,11,6,2679,27,1.00783874580067189200,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-27,33,0,11,0,2848,33,1.15870786516853932600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-28,33,0,11,0,2848,33,1.15870786516853932600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-29,33,0,15,0,2848,33,1.15870786516853932600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-04-30,33,0,15,0,2848,33,1.15870786516853932600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-01,33,0,16,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-02,33,0,16,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-03,33,0,17,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-04,33,0,32,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-05,33,0,32,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-06,33,0,32,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-07,33,0,32,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-08,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-09,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-10,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-11,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-12,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-13,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-14,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-15,33,0,33,0,3754,33,0.87906233351092168400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-16,33,0,33,0,6677,33,0.49423393739703459600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-17,33,0,33,0,6677,33,0.49423393739703459600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-18,33,0,33,0,6677,33,0.49423393739703459600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-19,33,0,33,0,6965,33,0.47379755922469490300,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-20,33,0,33,0,7082,33,0.46597006495340299400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-21,33,0,33,0,7167,33,0.46044370029300962700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-22,33,0,33,0,7263,33,0.45435770342833539900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-23,33,0,33,0,7327,33,0.45038897229425412900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-24,33,0,33,0,7327,33,0.45038897229425412900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-25,33,0,33,0,7363,33,0.44818688034768436800,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-26,33,0,33,0,7448,33,0.44307196562835660600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-27,33,0,33,0,7499,33,0.44005867448993199100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-28,33,0,33,0,7519,33,0.43888815001994946100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-29,33,0,33,0,7567,33,0.43610413638165719600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-30,33,0,33,0,7567,33,0.43610413638165719600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-05-31,33,0,33,0,7706,33,0.42823773682844536700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-01,33,0,33,0,7805,33,0.42280589365791159500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-02,33,0,33,0,8086,33,0.40811278753400939900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-03,33,0,33,0,8295,33,0.39783001808318264000,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-04,33,0,33,0,8413,33,0.39225008914774753400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-05,33,0,33,0,8694,33,0.37957211870255348500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-06,33,0,33,0,9037,33,0.36516543100586477800,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-07,33,0,33,0,9242,33,0.35706557022289547700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-08,33,0,33,0,9341,33,0.35328123327266887900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-09,33,0,33,0,9859,33,0.33471954559285931600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-10,33,0,33,0,10010,35,0.34965034965034965000,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-11,34,0,33,1,10226,38,0.37160179933502835900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-12,38,0,33,4,10697,38,0.35523978685612788600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-13,38,0,33,0,10955,38,0.34687357371063441400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-14,38,0,33,0,11356,38,0.33462486791123635100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-15,38,0,33,0,11518,41,0.35596457718353880900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-16,41,0,33,3,11809,44,0.37259717164874248500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-17,44,0,33,3,12239,44,0.35950649562872783700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-18,44,0,33,0,12622,45,0.35652036127396609100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-19,44,0,33,0,12930,47,0.36349574632637277600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-20,45,0,35,1,13320,47,0.35285285285285285300,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-21,47,0,36,2,13434,48,0.35730236712818222400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-22,48,0,37,1,13511,48,0.35526607949078528600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-23,48,0,37,0,13723,50,0.36435181811557239700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-24,50,0,40,2,13994,56,0.40017150207231670700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-25,56,0,43,6,14277,59,0.41325208377110037100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-26,59,0,43,3,14583,72,0.49372557087019131900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-27,72,0,43,13,14851,73,0.49154939061342670500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-28,72,0,43,0,15094,83,0.54988737246588048200,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-29,76,0,45,4,15410,90,0.58403634003893575600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-06-30,90,0,46,14,15709,97,0.61748042523394232600,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-01,97,0,50,7,15982,100,0.62570391690651983500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-02,100,0,50,3,16278,109,0.66961543187123725300,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-03,109,0,51,9,16626,116,0.69770239384097197200,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-04,116,0,54,7,16832,119,0.70698669201520912500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-05,119,0,66,3,16909,125,0.73925128629723815700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-06,125,0,72,6,17095,141,0.82480257385200351000,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-07,141,0,74,16,17381,147,0.84575110753121224300,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-08,147,0,75,6,17643,149,0.84452757467550870000,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-09,149,0,77,2,17852,151,0.84584360295765180400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-10,151,0,83,2,18046,156,0.86445749750637260300,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-11,156,0,92,5,18315,163,0.88998088998088998100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-12,163,0,93,7,18447,163,0.88361251151948826400,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-13,163,0,93,0,18609,166,0.89204148530281046800,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-14,166,0,109,3,18884,171,0.90552848972675280700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-15,166,0,109,0,19061,176,0.92335134567966003900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-16,176,0,130,10,19227,180,0.93618349196442502700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-17,180,0,133,4,19421,194,0.99891869625662942200,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-18,194,0,142,14,19671,198,1.00655787707793198100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-19,198,0,145,4,19904,203,1.01989549839228295800,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-20,203,0,145,5,20301,207,1.01965420422639278900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-21,207,0,152,4,20642,212,1.02703226431547330700,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-22,212,0,159,5,21043,221,1.05023048044480349800,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-23,221,0,163,9,21310,240,1.12623181604880337900,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-24,240,0,170,19,21743,259,1.19118796854159959500,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-25,259,0,174,19,21965,290,1.32028226724334168000,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-26,290,0,176,31,22049,324,1.46945439702480838100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-27,324,0,182,34,22548,338,1.49902430370764591100,,380581,,0.00000000000000000000,Low Risk
Andaman and Nicobar Islands,2020-07-28,338,1,192,14,22925,363,1.58342420937840785200,,380581,,0.29585798816568047300,Low Risk
Andaman and Nicobar Islands,2020-07-29,363,1,196,25,23217,428,1.84347676271697463100,,380581,,0.27548209366391184600,Low Risk
Andaman and Nicobar Islands,2020-07-30,428,2,201,65,23615,471,1.99449502434893076400,,380581,,0.46728971962616822400,Low Risk
Andaman and Nicobar Islands,2020-07-31,471,4,201,43,24038,548,2.27972377069639737100,,380581,,0.84925690021231422500,Low Risk
Andaman and Nicobar Islands,2020-08-01,548,5,214,77,24308,636,2.61642257692940595700,,380581,,0.91240875912408759100,Low Risk
Andaman and Nicobar Islands,2020-08-02,636,7,226,88,24580,734,2.98616761594792514200,,380581,,1.10062893081761006300,Low Risk
Andaman and Nicobar Islands,2020-08-03,734,8,242,98,25034,830,3.31549093233202844100,,380581,,1.08991825613079019100,Low Risk
Andaman and Nicobar Islands,2020-08-04,830,10,263,96,25492,928,3.64035775929703436400,,380581,,1.20481927710843373500,Low Risk
Andaman and Nicobar Islands,2020-08-05,928,12,277,98,25826,1027,3.97661271586773019400,,380581,,1.29310344827586206900,Low Risk
Andaman and Nicobar Islands,2020-08-06,1027,14,326,99,26516,1123,4.23517875999396590700,,380581,,1.36319376825705939600,Low Risk
Andaman and Nicobar Islands,2020-08-07,1123,16,355,96,26915,1222,4.54021920861972877600,,380581,,1.42475512021371326800,Low Risk
Andaman and Nicobar Islands,2020-08-08,1222,19,425,99,27073,1351,4.99021164998337827400,,380581,,1.55482815057283142400,Low Risk
Andaman and Nicobar Islands,2020-08-09,1351,20,500,129,27103,1490,5.49754639707781426400,,380581,,1.48038490007401924500,Low Risk
Andaman and Nicobar Islands,2020-08-10,1490,20,648,139,27346,1625,5.94236817084765596400,,380581,,1.34228187919463087200,Low Risk
Andaman and Nicobar Islands,2020-08-11,1625,20,709,135,27455,1764,6.42505918776179202300,,380581,,1.23076923076923076900,Low Risk
Andaman and Nicobar Islands,2020-08-12,1764,21,749,139,27744,1900,6.84832756632064590500,,380581,,1.19047619047619047600,Low Risk
Andaman and Nicobar Islands,2020-08-13,1900,21,829,136,27973,2037,7.28202194973724663100,,380581,,1.10526315789473684200,Low Risk
Andaman and Nicobar Islands,2020-08-14,2037,22,924,137,28129,2186,7.77133918731558178400,,380581,,1.08001963672066764900,Low Risk
Andaman and Nicobar Islands,2020-08-15,2186,24,1032,149,28209,2306,8.17469601900102804100,,380581,,1.09789569990850869200,Low Risk
Andaman and Nicobar Islands,2020-08-16,2306,24,1128,120,28229,2399,8.49835275780226008700,,380581,,1.04076322636600173500,Low Risk
Andaman and Nicobar Islands,2020-08-17,2399,28,1226,93,28672,2445,8.52748325892857142900,,380581,,1.16715298040850354300,Low Risk
Andaman and Nicobar Islands,2020-08-18,2445,29,1325,46,28937,2529,8.73967584753084286600,,380581,,1.18609406952965235200,Low Risk
Andaman and Nicobar Islands,2020-08-19,2529,30,1421,84,29303,2604,8.88646213698256151200,,380581,,1.18623962040332147100,Low Risk
Andaman and Nicobar Islands,2020-08-20,2604,30,1529,75,29487,2680,9.08875097500593481900,,380581,,1.15207373271889400900,Low Risk
Andaman and Nicobar Islands,2020-08-21,2680,31,1638,76,29573,2747,9.28887836878233523800,,380581,,1.15671641791044776100,Low Risk
Andaman and Nicobar Islands,2020-08-22,2747,32,1744,67,29888,2808,9.39507494646680942200,,380581,,1.16490717145977429900,Low Risk
Andaman and Nicobar Islands,2020-08-23,2808,32,1853,61,30278,2860,9.44580223264416408000,,380581,,1.13960113960113960100,Low Risk
Andaman and Nicobar Islands,2020-08-24,2860,33,1963,52,30513,2904,9.51725494051715662200,,380581,,1.15384615384615384600,Low Risk
Andaman and Nicobar Islands,2020-08-25,2904,35,2092,44,31082,2945,9.47493726272440640900,,380581,,1.20523415977961432500,Low Risk
Andaman and Nicobar Islands,2020-08-26,2945,37,2231,41,31646,2985,9.43247171838462996900,,380581,,1.25636672325976230900,Low Risk
Andaman and Nicobar Islands,2020-08-27,2985,41,2309,40,31830,3018,9.48162111215834118800,,380581,,1.37353433835845896100,Low Risk
Andaman and Nicobar Islands,2020-08-28,3018,42,2374,33,32100,3050,9.50155763239875389400,,380581,,1.39165009940357852900,Low Risk
Andaman and Nicobar Islands,2020-08-29,3050,42,2444,32,32407,3081,9.50720523343722035400,,380581,,1.37704918032786885200,Low Risk
Andaman and Nicobar Islands,2020-08-30,3081,44,2519,31,32674,3104,9.49990818387708881700,,380581,,1.42810775722168127200,Low Risk
Andaman and Nicobar Islands,2020-08-31,3104,45,2586,23,33485,3132,9.35344183962968493400,,380581,,1.44974226804123711300,Low Risk
Andaman and Nicobar Islands,2020-09-01,3132,46,2647,28,35104,3160,9.00182315405651777600,,380581,,1.46871008939974457200,Low Risk
Andaman and Nicobar Islands,2020-09-02,3160,46,2714,28,36136,3160,8.74474208545494797400,,380581,,1.45569620253164557000,Low Risk
Andaman and Nicobar Islands,2020-09-03,3186,47,2758,26,37075,3223,8.69318948078219824700,,380581,,1.47520401757689893300,Low Risk
Andaman and Nicobar Islands,2020-09-04,3223,48,2823,37,37825,3257,8.61070720423000660900,,380581,,1.48929568724790567800,Low Risk
Andaman and Nicobar Islands,2020-09-05,3257,49,2863,34,38574,3292,8.53424586509047545000,,380581,,1.50445194964691433800,Low Risk
Andaman and Nicobar Islands,2020-09-06,3292,50,2904,35,39205,3332,8.49891595459762785400,,380581,,1.51883353584447144600,Low Risk
Andaman and Nicobar Islands,2020-09-07,3332,50,2951,40,39995,3359,8.39854981872734091800,,380581,,1.50060024009603841500,Low Risk
Andaman and Nicobar Islands,2020-09-08,3359,50,2997,27,41039,3392,8.26530860888423207200,,380581,,1.48853825543316463200,Low Risk
Andaman and Nicobar Islands,2020-09-09,3392,50,3035,33,41776,3426,8.20088088854844887000,,380581,,1.47405660377358490600,Low Risk
Andaman and Nicobar Islands,2020-09-10,3426,51,3078,34,42792,3465,8.09730790802019069000,,380581,,1.48861646234676007000,Low Risk
Andaman and Nicobar Islands,2020-09-11,3465,51,3121,39,43680,3494,7.99908424908424908400,,380581,,1.47186147186147186100,Low Risk
Andaman and Nicobar Islands,2020-09-12,3494,51,3157,29,44570,3521,7.89993269015032533100,,380581,,1.45964510589582140800,Low Risk
Andaman and Nicobar Islands,2020-09-13,3521,51,3202,27,45279,3546,7.83144504074736632900,,380581,,1.44845214427719397900,Low Risk
Andaman and Nicobar Islands,2020-09-14,3546,51,3243,25,45987,3557,7.73479461586970230700,,380581,,1.43824027072758037200,Low Risk
Andaman and Nicobar Islands,2020-09-15,3557,52,3278,11,46823,3574,7.63300087563804113400,,380581,,1.46190610064661231400,Low Risk
Andaman and Nicobar Islands,2020-09-16,3574,52,3318,17,47794,3593,7.51768004352010712600,,380581,,1.45495243424734191400,Low Risk
Andaman and Nicobar Islands,2020-09-17,3593,52,3345,19,48861,3604,7.37602586930271586700,,380581,,1.44725855830782076300,Low Risk
Andaman and Nicobar Islands,2020-09-18,3604,52,3378,11,50035,3631,7.25692015589087638700,,380581,,1.44284128745837957800,Low Risk
Andaman and Nicobar Islands,2020-09-19,3631,52,3414,27,50681,3644,7.19007122984945048400,,380581,,1.43211236573946571200,Low Risk
Andaman and Nicobar Islands,2020-09-20,3644,52,3436,13,51262,3651,7.12223479380437751200,,380581,,1.42700329308452250300,Low Risk
Andaman and Nicobar Islands,2020-09-21,3651,52,3452,7,52220,3673,7.03370356185369590200,,380581,,1.42426732402081621500,Low Risk
Andaman and Nicobar Islands,2020-09-22,3673,52,3469,22,52845,3691,6.98457753808307313800,,380581,,1.41573645521372175300,Low Risk
Andaman and Nicobar Islands,2020-09-23,3691,52,3479,18,53591,3712,6.92653617211845272500,,380581,,1.40883229477106475200,Low Risk
Andaman and Nicobar Islands,2020-09-24,3712,52,3494,21,53591,3744,6.98624769084361180000,,380581,,1.40086206896551724100,Low Risk
Andaman and Nicobar Islands,2020-09-25,3744,52,3503,32,55169,3759,6.81360909206257137200,,380581,,1.38888888888888888900,Low Risk
Andaman and Nicobar Islands,2020-09-26,3759,52,3528,15,56059,3774,6.73219286822811680600,,380581,,1.38334663474328278800,Low Risk
Andaman and Nicobar Islands,2020-09-27,3774,52,3551,15,56661,3794,6.69596371401846067000,,380581,,1.37784843667196608400,Low Risk
Andaman and Nicobar Islands,2020-09-28,3794,53,3553,20,57343,3803,6.63202134523830284400,,380581,,1.39694254085397996800,Low Risk
Andaman and Nicobar Islands,2020-09-29,3803,53,3582,9,58135,3821,6.57263266534789713600,,380581,,1.39363660268209308400,Low Risk
Andaman and Nicobar Islands,2020-09-30,3821,53,3587,18,58763,3835,6.52621547572452053200,,380581,,1.38707144726511384500,Low Risk
Andaman and Nicobar Islands,2020-10-01,3835,53,3608,14,59676,3848,6.44815336148535424600,,380581,,1.38200782268578878700,Low Risk
Andaman and Nicobar Islands,2020-10-02,3848,53,3623,13,60437,3858,6.38350679219683306600,,380581,,1.37733887733887733900,Low Risk
Andaman and Nicobar Islands,2020-10-03,3858,53,3631,10,61231,3868,6.31706161911450082500,,380581,,1.37376879212026957000,Low Risk
Andaman and Nicobar Islands,2020-10-04,3868,53,3642,10,62103,3884,6.25412620968391221000,,380581,,1.37021716649431230600,Low Risk
Andaman and Nicobar Islands,2020-10-05,3884,53,3649,16,63009,3899,6.18800488819057594900,,380581,,1.36457260556127703400,Low Risk
Andaman and Nicobar Islands,2020-10-06,3899,54,3659,15,63790,3912,6.13262266812980090900,,380581,,1.38497050525775840000,Low Risk
Andaman and Nicobar Islands,2020-10-07,3912,54,3678,13,65111,3935,6.04352567154551458300,,380581,,1.38036809815950920200,Low Risk
Andaman and Nicobar Islands,2020-10-08,3935,54,3696,23,66244,3952,5.96582331984783527600,,380581,,1.37229987293519695000,Low Risk
Andaman and Nicobar Islands,2020-10-09,3952,55,3707,17,67332,3976,5.90506742707776391600,,380581,,1.39170040485829959500,Low Risk
Andaman and Nicobar Islands,2020-10-10,3976,55,3724,24,68464,3992,5.83080158915634494000,,380581,,1.38329979879275653900,Low Risk
Andaman and Nicobar Islands,2020-10-11,3992,55,3744,16,69146,4005,5.79209209498741792700,,380581,,1.37775551102204408800,Low Risk
Andaman and Nicobar Islands,2020-10-12,4005,55,3764,13,69932,4023,5.75273122461820053800,,380581,,1.37328339575530586800,Low Risk
Andaman and Nicobar Islands,2020-10-13,4023,55,3770,18,70780,4036,5.70217575586323820300,,380581,,1.36713895103156848100,Low Risk
Andaman and Nicobar Islands,2020-10-14,4036,55,3782,13,71624,4046,5.64894448788115715400,,380581,,1.36273538156590683800,Low Risk
Andaman and Nicobar Islands,2020-10-15,4046,55,3796,10,72525,4062,5.60082730093071354700,,380581,,1.35936727632229362300,Low Risk
Andaman and Nicobar Islands,2020-10-16,4062,55,3817,16,73363,4072,5.55048185052410615700,,380581,,1.35401280157557853300,Low Risk
Andaman and Nicobar Islands,2020-10-17,4072,56,3831,10,74277,4083,5.49699099317419928100,,380581,,1.37524557956777996100,Low Risk
Andaman and Nicobar Islands,2020-10-18,4083,56,3848,11,75030,4108,5.47514327602292416400,,380581,,1.37154053392113641900,Low Risk
Andaman and Nicobar Islands,2020-10-19,4108,56,3868,25,75977,4126,5.43059083670058043900,,380581,,1.36319376825705939600,Low Risk
Andaman and Nicobar Islands,2020-10-20,4126,56,3892,18,77200,4141,5.36398963730569948200,,380581,,1.35724672806592341300,Low Risk
Andaman and Nicobar Islands,2020-10-21,4141,56,3902,15,78303,4168,5.32291227666883772000,,380581,,1.35233035498671818400,Low Risk
Andaman and Nicobar Islands,2020-10-22,4168,56,3913,27,79301,4184,5.27609992307789309100,,380581,,1.34357005758157389600,Low Risk
Andaman and Nicobar Islands,2020-10-23,4184,57,3937,16,80768,4207,5.20874603803486529300,,380581,,1.36233269598470363300,Low Risk
Andaman and Nicobar Islands,2020-10-24,4207,58,3945,23,81880,4225,5.15999022960429897400,,380581,,1.37865462324696933700,Low Risk
Andaman and Nicobar Islands,2020-10-25,4225,58,3968,18,82626,4245,5.13760801684699731300,,380581,,1.37278106508875739600,Low Risk
